region	country	station	stationName	latitude	longitude	determinand	detGroup	meanLY	HQS	Contamination ratio	Matrix
Northern Baltic Proper	Sweden	N Baltic Proper off shore	N Baltic Proper off shore	58.75	20.5	PB	Metals	12.05307139	26	0.463579669	Biota
Northern Baltic Proper	Sweden	N Baltic Proper off shore	N Baltic Proper off shore	58.75	20.5	PFOS	Perfluoranated compounds	10.91634576	162.89	0.067016672	Biota
Northern Baltic Proper	Sweden	N Baltic Proper off shore	N Baltic Proper off shore	58.75	20.5	HBCD	Organo-bromines	0.614292522	167	0.003678398	Biota
Northern Baltic Proper	Sweden	N Baltic Proper off shore	N Baltic Proper off shore	58.75	20.5	SCB6	Chlorobiphenyls	5.334256952	75	0.071123426	Biota
Northern Baltic Proper	Sweden	N Baltic Proper off shore	N Baltic Proper off shore	58.75	20.5	SBD6	Organo-bromines	0.26267085	0.0085	30.9024529	Biota
Northern Baltic Proper	Sweden	N Baltic Proper off shore	N Baltic Proper off shore	58.75	20.5	SDX	Dioxins	0.002202346	0.0065	0.338822402	Biota
Kattegat	Sweden	Nidingen	Nidingen	57.3	11.9	CD	Metals	202.0054859	137.28	1.471485183	Biota
Kattegat	Sweden	Nidingen	Nidingen	57.3	11.9	HG	Metals	6.733035452	20	0.336651773	Biota
Kattegat	Sweden	Nidingen	Nidingen	57.3	11.9	PB	Metals	68.11999883	185.9	0.36643356	Biota
Kattegat	Sweden	Nidingen	Nidingen	57.3	11.9	BAP	PAH (parent)	0.054841115	5	0.010968223	Biota
Kattegat	Sweden	Nidingen	Nidingen	57.3	11.9	FLU	PAH (parent)	0.612972497	30	0.020432417	Biota
The Quark	Sweden	Örefjärden	Örefjärden	63.53167	19.83	SCB6	Chlorobiphenyls	6.64510753	75	0.088601434	Biota
The Quark	Sweden	Örefjärden	Örefjärden	63.53167	19.83	PB	Metals	2.397915762	26	0.092227529	Biota
The Quark	Sweden	Örefjärden	Örefjärden	63.53167	19.83	HG	Metals	58.81491231	20	2.940745615	Biota
The Quark	Sweden	Örefjärden	Örefjärden	63.53167	19.83	SDX	Dioxins	0.001213163	0.0065	0.186640392	Biota
The Quark	Sweden	Örefjärden	Örefjärden	63.53167	19.83	HBCD	Organo-bromines	0.15	167	0.000898204	Biota
The Quark	Sweden	Örefjärden	Örefjärden	63.53167	19.83	SBD6	Organo-bromines	0.22423035	0.0085	26.38004121	Biota
Western Gotland Basin	Sweden	Öst om Öre	Öst om Öre	57.5715	16.77533	VDS	Imposex	0.16709758	0.1	1.670975797	Bio. Effects
Western Gotland Basin	Sweden	Oxelösunds marina	Oxelösunds marina	58.6625	17.09667	VDS	Imposex	0.747606945	0.1	7.476069455	Bio. Effects
The Sound	Sweden	Råå hamn	Råå hamn	55.9905	12.7455	VDS	Imposex	1.419848984	0.1	14.19848984	Bio. Effects
Bothnian Bay	Sweden	Rånefjärden	Rånefjärden	65.7555	22.418	HBCD	Organo-bromines	0.348270543	167	0.002085452	Biota
Bothnian Bay	Sweden	Rånefjärden	Rånefjärden	65.7555	22.418	SCB6	Chlorobiphenyls	4.601256405	75	0.061350085	Biota
Bothnian Bay	Sweden	Rånefjärden	Rånefjärden	65.7555	22.418	HG	Metals	27.92487488	20	1.396243744	Biota
Bothnian Bay	Sweden	Rånefjärden	Rånefjärden	65.7555	22.418	PB	Metals	9.153653999	26	0.352063615	Biota
Bothnian Bay	Sweden	Rånefjärden	Rånefjärden	65.7555	22.418	SBD6	Organo-bromines	0.339769852	0.0085	39.97292373	Biota
Bothnian Bay	Sweden	Rånefjärden	Rånefjärden	65.7555	22.418	PFOS	Perfluoranated compounds	9.159646009	162.89	0.056232095	Biota
Bothnian Bay	Sweden	Rånefjärden	Rånefjärden	65.7555	22.418	SDX	Dioxins	0.001880146	0.0065	0.289253294	Biota
Western Gotland Basin	Sweden	Ringsöfladen	Ringsöfladen	58.73617	17.44983	VDS	Imposex	0.184837573	0.1	1.848375731	Bio. Effects
Bornholm Basin	Sweden	Rockegrund Ma8 (Pukaviksbukten)	Rockegrund Ma8 (Pukaviksbukten)	56.12	14.78	CD	Metals	127.82	137.28	0.931089744	Biota
Bornholm Basin	Sweden	Rockegrund Ma8 (Pukaviksbukten)	Rockegrund Ma8 (Pukaviksbukten)	56.12	14.78	HG	Metals	4.15	20	0.2075	Biota
Bornholm Basin	Sweden	Rockegrund Ma8 (Pukaviksbukten)	Rockegrund Ma8 (Pukaviksbukten)	56.12	14.78	PB	Metals	62.997	185.9	0.33887574	Biota
The Sound	Sweden	Salvikens strandängar	Salvikens strandängar	55.7355	12.9569	VDS	Imposex	0.159851847	0.1	1.598518465	Bio. Effects
Western Gotland Basin	Sweden	SÖ Kittelö	SÖ Kittelö	58.70867	17.30633	VDS	Imposex	0.231951066	0.1	2.319510664	Bio. Effects
Northern Baltic Proper	Sweden	Stora Bäckskär	Stora Bäckskär	59.23367	18.80517	VDS	Imposex	0.252311957	0.1	2.52311957	Bio. Effects
Bornholm Basin	Sweden	Tjärö	Tjärö	56.17017	15.0485	VDS	Imposex	0.420962498	0.1	4.209624985	Bio. Effects
Bornholm Basin	Sweden	Toseboviken	Toseboviken	56.05833	14.73833	VDS	Imposex	0.271316801	0.1	2.713168005	Bio. Effects
Arkona Basin	Sweden	Trelleborg referens	Trelleborg referens	55.3691	13.1127	VDS	Imposex	0.318753659	0.1	3.187536589	Bio. Effects
Arkona Basin	Sweden	Trelleborgs hamn	Trelleborgs hamn	55.369	13.151	VDS	Imposex	0.780083847	0.1	7.800838467	Bio. Effects
Bornholm Basin	Sweden	Utlängan	Utlängan	55.95	15.78333	SCB6	Chlorobiphenyls	8.00763905	75	0.106768521	Biota
Bornholm Basin	Sweden	Utlängan	Utlängan	55.95	15.78333	HG	Metals	18.10270849	20	0.905135425	Biota
Bornholm Basin	Sweden	Utlängan	Utlängan	55.95	15.78333	PB	Metals	12.92094969	26	0.496959603	Biota
Bornholm Basin	Sweden	Utlängan	Utlängan	55.95	15.78333	HBCD	Organo-bromines	0.634094756	167	0.003796975	Biota
Bornholm Basin	Sweden	Utlängan	Utlängan	55.95	15.78333	PFOS	Perfluoranated compounds	14.29793024	162.89	0.087776599	Biota
Bornholm Basin	Sweden	Utlängan	Utlängan	55.95	15.78333	SBD6	Organo-bromines	0.401718688	0.0085	47.26102212	Biota
Bornholm Basin	Sweden	Utlängan	Utlängan	55.95	15.78333	SDX	Dioxins	0.002316715	0.0065	0.356417751	Biota
Bornholm Basin	Sweden	Västra Hanöbukten	Västra Hanöbukten	55.75	14.28333	HBCD	Organo-bromines	0.784909939	167	0.00470006	Biota
Bornholm Basin	Sweden	Västra Hanöbukten	Västra Hanöbukten	55.75	14.28333	SCB6	Chlorobiphenyls	8.723063129	75	0.116307508	Biota
Bornholm Basin	Sweden	Västra Hanöbukten	Västra Hanöbukten	55.75	14.28333	HG	Metals	17.17946899	20	0.85897345	Biota
Bornholm Basin	Sweden	Västra Hanöbukten	Västra Hanöbukten	55.75	14.28333	PB	Metals	17.14498958	26	0.659422676	Biota
Bornholm Basin	Sweden	Västra Hanöbukten	Västra Hanöbukten	55.75	14.28333	PFOS	Perfluoranated compounds	10.76075771	162.89	0.0660615	Biota
Bornholm Basin	Sweden	Västra Hanöbukten	Västra Hanöbukten	55.75	14.28333	SBD6	Organo-bromines	0.368191717	0.0085	43.31667255	Biota
Bornholm Basin	Sweden	Västra Hanöbukten	Västra Hanöbukten	55.75	14.28333	SDX	Dioxins	0.001807726	0.0065	0.278111746	Biota
Western Gotland Basin	Sweden	Vippholmen 2	Vippholmen 2	57.53567	16.69783	VDS	Imposex	0.248926406	0.1	2.489264064	Bio. Effects
Great Belt	Denmark	ARH127001	Begtrup Vig	55.84383	10.0775	CD	Metals	0.162903745	2.3	0.070827715	Sediment
Great Belt	Denmark	ARH127001	Begtrup Vig	55.84383	10.0775	TBTIN	Organo-metals	14.28571429	1.6	8.928571429	Sediment
Great Belt	Denmark	ARH127001	Begtrup Vig	55.84383	10.0775	ANT	PAH (parent)	38.57142857	24	1.607142857	Sediment
Great Belt	Denmark	ARH127002	Vejle Fjord	55.82033	10.25617	TBTIN	Organo-metals	38.46153846	1.6	24.03846154	Sediment
Great Belt	Denmark	ARH127002	Vejle Fjord	55.82033	10.25617	ANT	PAH (parent)	76.92307692	24	3.205128205	Sediment
Great Belt	Denmark	ARH127003	Great Belt	55.786	10.101	TBTIN	Organo-metals	1.694915254	1.6	1.059322034	Sediment
Great Belt	Denmark	ARH127003	Great Belt	55.786	10.101	ANT	PAH (parent)	17.79661017	24	0.741525424	Sediment
Great Belt	Denmark	ARH127004	Great Belt North of Endelave	55.82017	10.25617	TBTIN	Organo-metals	7.352941176	1.6	4.595588235	Sediment
Great Belt	Denmark	ARH127004	Great Belt North of Endelave	55.82017	10.25617	ANT	PAH (parent)	14.70588235	24	0.612745098	Sediment
Kattegat	Denmark	ARH140001	Horsens Fjord	56.14783	10.762	CD	Metals	0.235655527	2.3	0.102458925	Sediment
Kattegat	Denmark	ARH140001	Horsens Fjord	56.14783	10.762	PB	Metals	27.76606684	120	0.23138389	Sediment
Kattegat	Denmark	ARH140001	Horsens Fjord	56.14783	10.762	TBTIN	Organo-metals	8.333333333	1.6	5.208333333	Sediment
Kattegat	Denmark	ARH140001	Horsens Fjord	56.14783	10.762	ANT	PAH (parent)	39.16666667	24	1.631944444	Sediment
Kattegat	Denmark	ARH140002	Horsens Fjord	56.19767	10.7685	CD	Metals	0.226947317	2.3	0.098672746	Sediment
Kattegat	Denmark	ARH140002	Horsens Fjord	56.19767	10.7685	PB	Metals	40.11767602	120	0.334313967	Sediment
Kattegat	Denmark	ARH140002	Horsens Fjord	56.19767	10.7685	TBTIN	Organo-metals	3.875968992	1.6	2.42248062	Sediment
Kattegat	Denmark	ARH140002	Horsens Fjord	56.19767	10.7685	ANT	PAH (parent)	6.201550388	24	0.258397933	Sediment
Great Belt	Denmark	ARH144001	Kattegat Hjelm Dyb	56.21917	10.45683	CD	Metals	1.446935026	2.3	0.629102185	Sediment
Great Belt	Denmark	ARH144001	Kattegat Hjelm Dyb	56.21917	10.45683	PB	Metals	29.42053419	120	0.245171118	Sediment
Great Belt	Denmark	ARH144001	Kattegat Hjelm Dyb	56.21917	10.45683	TBTIN	Organo-metals	10.41666667	1.6	6.510416667	Sediment
Great Belt	Denmark	ARH144001	Kattegat Hjelm Dyb	56.21917	10.45683	ANT	PAH (parent)	18.22916667	24	0.759548611	Sediment
Great Belt	Denmark	ARH144002	Kattegat Hjelm Dyb	56.20943	10.4428	CD	Metals	1.751474586	2.3	0.76151069	Sediment
Great Belt	Denmark	ARH144002	Kattegat Hjelm Dyb	56.20943	10.4428	PB	Metals	33.9317009	120	0.282764174	Sediment
Great Belt	Denmark	ARH144002	Kattegat Hjelm Dyb	56.20943	10.4428	TBTIN	Organo-metals	7.082152975	1.6	4.426345609	Sediment
Great Belt	Denmark	ARH144002	Kattegat Hjelm Dyb	56.20943	10.4428	ANT	PAH (parent)	14.09348442	24	0.587228517	Sediment
Kattegat	Denmark	ARH148001	Kattegat south of Anholt	56.4802	11.5195	CD	Metals	0.055079799	2.3	0.023947739	Sediment
Kattegat	Denmark	ARH148001	Kattegat south of Anholt	56.4802	11.5195	PB	Metals	31.57181943	120	0.263098495	Sediment
Kattegat	Denmark	ARH148001	Kattegat south of Anholt	56.4802	11.5195	TBTIN	Organo-metals	6.024096386	1.6	3.765060241	Sediment
Kattegat	Denmark	ARH148001	Kattegat south of Anholt	56.4802	11.5195	ANT	PAH (parent)	10.24096386	24	0.426706827	Sediment
Kattegat	Denmark	ARH148002	Kattegat south of Anholt	56.5033	11.5568	PB	Metals	30.50446239	120	0.254203853	Sediment
Kattegat	Denmark	ARH148002	Kattegat south of Anholt	56.5033	11.5568	TBTIN	Organo-metals	5.747126437	1.6	3.591954023	Sediment
Kattegat	Denmark	ARH148002	Kattegat south of Anholt	56.5033	11.5568	ANT	PAH (parent)	9.770114943	24	0.407088123	Sediment
Great Belt	Denmark	ARH150092	Great Belt	55.43883	11.07567	CD	Metals	0.64559986	2.3	0.280695591	Sediment
Great Belt	Denmark	ARH150092	Great Belt	55.43883	11.07567	TBTIN	Organo-metals	35.71428571	1.6	22.32142857	Sediment
Great Belt	Denmark	ARH160022	Bay of Ebeltoft	56.20117	10.61967	TBTIN	Organo-metals	3.03030303	1.6	1.893939394	Sediment
Great Belt	Denmark	ARH160022	Bay of Ebeltoft	56.20117	10.61967	ANT	PAH (parent)	38.18181818	24	1.590909091	Sediment
Great Belt	Denmark	ARH160051	Outer Bay of Ebeltoft	56.15867	10.60183	TBTIN	Organo-metals	2.941176471	1.6	1.838235294	Sediment
Great Belt	Denmark	ARH160051	Outer Bay of Ebeltoft	56.15867	10.60183	ANT	PAH (parent)	38.23529412	24	1.593137255	Sediment
Great Belt	Denmark	ARH170006	Bay of Aarhus	56.15317	10.31867	CD	Metals	0.428865398	2.3	0.186463216	Sediment
Great Belt	Denmark	ARH170006	Bay of Aarhus	56.15317	10.31867	PB	Metals	43.86855572	120	0.365571298	Sediment
Great Belt	Denmark	ARH170006	Bay of Aarhus	56.15317	10.31867	TBTIN	Organo-metals	7.44047619	1.6	4.650297619	Sediment
Great Belt	Denmark	ARH170006	Bay of Aarhus	56.15317	10.31867	ANT	PAH (parent)	67.85714286	24	2.827380952	Sediment
Great Belt	Denmark	ARH170016	Bay of Aarhus	56.14133	10.39983	CD	Metals	0.409986628	2.3	0.178255056	Sediment
Great Belt	Denmark	ARH170016	Bay of Aarhus	56.14133	10.39983	PB	Metals	49.94049476	120	0.41617079	Sediment
Great Belt	Denmark	ARH170016	Bay of Aarhus	56.14133	10.39983	TBTIN	Organo-metals	5.434782609	1.6	3.39673913	Sediment
Great Belt	Denmark	ARH170016	Bay of Aarhus	56.14133	10.39983	ANT	PAH (parent)	60.46195652	24	2.519248188	Sediment
Great Belt	Denmark	ARH170023	Kalø Vig	56.26933	10.3955	CD	Metals	2.119314195	2.3	0.921440954	Sediment
Great Belt	Denmark	ARH170023	Kalø Vig	56.26933	10.3955	PB	Metals	86.99043062	120	0.724920255	Sediment
Great Belt	Denmark	ARH170023	Kalø Vig	56.26933	10.3955	TBTIN	Organo-metals	1.721170396	1.6	1.075731497	Sediment
Great Belt	Denmark	ARH170023	Kalø Vig	56.26933	10.3955	ANT	PAH (parent)	31.15318417	24	1.29804934	Sediment
Great Belt	Denmark	ARH170135	Kattegat (Samsø)	55.88133	10.3875	CD	Metals	0.66473745	2.3	0.289016282	Sediment
Great Belt	Denmark	ARH170135	Kattegat (Samsø)	55.88133	10.3875	PB	Metals	51.95056742	120	0.432921395	Sediment
Great Belt	Denmark	ARH170135	Kattegat (Samsø)	55.88133	10.3875	TBTIN	Organo-metals	4.697986577	1.6	2.936241611	Sediment
Great Belt	Denmark	ARH170135	Kattegat (Samsø)	55.88133	10.3875	ANT	PAH (parent)	18.95973154	24	0.789988814	Sediment
Great Belt	Denmark	ARH172201	Kalø Vig	56.25233	10.44133	CD	Metals	1.750838396	2.3	0.761234085	Sediment
Great Belt	Denmark	ARH172201	Kalø Vig	56.25233	10.44133	PB	Metals	74.32503038	120	0.619375253	Sediment
Great Belt	Denmark	ARH172201	Kalø Vig	56.25233	10.44133	TBTIN	Organo-metals	1.62601626	1.6	1.016260163	Sediment
Great Belt	Denmark	ARH172201	Kalø Vig	56.25233	10.44133	ANT	PAH (parent)	15.52845528	24	0.64701897	Sediment
Great Belt	Denmark	ARH180002	Southern Bay of Aarhus	56.04917	10.39867	CD	Metals	0.404100654	2.3	0.175695936	Sediment
Great Belt	Denmark	ARH180002	Southern Bay of Aarhus	56.04917	10.39867	PB	Metals	49.94528959	120	0.416210747	Sediment
Great Belt	Denmark	ARH180002	Southern Bay of Aarhus	56.04917	10.39867	TBTIN	Organo-metals	5.139308733	1.6	3.212067958	Sediment
Great Belt	Denmark	ARH180002	Southern Bay of Aarhus	56.04917	10.39867	ANT	PAH (parent)	35.04131691	24	1.460054871	Sediment
Kattegat	Denmark	ARH190005	Hevring Bugt	56.61767	10.53417	CD	Metals	0.398016059	2.3	0.17305046	Sediment
Kattegat	Denmark	ARH190005	Hevring Bugt	56.61767	10.53417	PB	Metals	18.56841753	120	0.154736813	Sediment
Kattegat	Denmark	ARH190005	Hevring Bugt	56.61767	10.53417	TBTIN	Organo-metals	6.172839506	1.6	3.858024691	Sediment
Kattegat	Denmark	ARH190005	Hevring Bugt	56.61767	10.53417	ANT	PAH (parent)	3.086419753	24	0.128600823	Sediment
Kattegat	Denmark	ARH190018	Treå Møllebugt	56.5785	10.59583	PB	Metals	8.560790577	120	0.071339921	Sediment
Kattegat	Denmark	ARH190018	Treå Møllebugt	56.5785	10.59583	TBTIN	Organo-metals	14.70588235	1.6	9.191176471	Sediment
Kattegat	Denmark	ARH190018	Treå Møllebugt	56.5785	10.59583	ANT	PAH (parent)	7.352941176	24	0.306372549	Sediment
Kattegat	Denmark	ARH210042	Kattegat	56.24633	11.02867	CD	Metals	0.371416101	2.3	0.161485261	Sediment
Kattegat	Denmark	ARH210042	Kattegat	56.24633	11.02867	PB	Metals	24.79049467	120	0.206587456	Sediment
Kattegat	Denmark	ARH210042	Kattegat	56.24633	11.02867	TBTIN	Organo-metals	13.88888889	1.6	8.680555556	Sediment
Kattegat	Denmark	ARH230442	Randers Fjord	56.47033	10.26033	CD	Metals	1.038123308	2.3	0.45135796	Sediment
Kattegat	Denmark	ARH230442	Randers Fjord	56.47033	10.26033	PB	Metals	36.03603416	120	0.300300285	Sediment
Kattegat	Denmark	ARH230442	Randers Fjord	56.47033	10.26033	TBTIN	Organo-metals	3.50877193	1.6	2.192982456	Sediment
Kattegat	Denmark	ARH230442	Randers Fjord	56.47033	10.26033	ANT	PAH (parent)	18.59649123	24	0.774853801	Sediment
Kattegat	Denmark	ARH230444	Randers Fjord Guggelhuse	56.47283	10.23933	CD	Metals	0.450025456	2.3	0.195663242	Sediment
Kattegat	Denmark	ARH230444	Randers Fjord Guggelhuse	56.47283	10.23933	PB	Metals	17.40050912	120	0.145004243	Sediment
Kattegat	Denmark	ARH230444	Randers Fjord Guggelhuse	56.47283	10.23933	TBTIN	Organo-metals	12.34567901	1.6	7.716049383	Sediment
Kattegat	Denmark	ARH230444	Randers Fjord Guggelhuse	56.47283	10.23933	ANT	PAH (parent)	44.44444444	24	1.851851852	Sediment
Great Belt	Denmark	ARH250033	Norsminde	56.0205	10.24267	TBTIN	Organo-metals	4	1.6	2.5	Sediment
Great Belt	Denmark	ARH250033	Norsminde	56.0205	10.24267	ANT	PAH (parent)	11.2	24	0.466666667	Sediment
Great Belt	Denmark	ARH250231	Norsminde inner part	56.00967	10.22367	TBTIN	Organo-metals	2.538071066	1.6	1.586294416	Sediment
Great Belt	Denmark	ARH250231	Norsminde inner part	56.00967	10.22367	ANT	PAH (parent)	26.14213198	24	1.089255499	Sediment
Arkona Basin	Denmark	DMU 444	Arkona	55	13.3	CD	Metals	0.69969353	2.3	0.304214578	Sediment
Arkona Basin	Denmark	DMU 444	Arkona	55	13.3	PB	Metals	102.5300795	120	0.854417329	Sediment
Arkona Basin	Denmark	DMU 444	Arkona	55	13.3	TBTIN	Organo-metals	1.785714286	1.6	1.116071429	Sediment
Arkona Basin	Denmark	DMU 444	Arkona	55	13.3	ANT	PAH (parent)	44.16212161	24	1.8400884	Sediment
Kattegat	Denmark	DMU 921	Kullen	56.23333	12.36867	CD	Metals	0.1066417	2.3	0.046365957	Sediment
Kattegat	Denmark	DMU 921	Kullen	56.23333	12.36867	PB	Metals	36.43772862	120	0.303647738	Sediment
Kattegat	Denmark	DMU 921	Kullen	56.23333	12.36867	TBTIN	Organo-metals	5.813953488	1.6	3.63372093	Sediment
Kattegat	Denmark	DMU 921	Kullen	56.23333	12.36867	ANT	PAH (parent)	2.906976744	24	0.121124031	Sediment
The Sound	Denmark	FRB 20	Tibberup	55.98097	12.578	CD	Metals	0.29810585	2.3	0.129611239	Sediment
The Sound	Denmark	FRB 20	Tibberup	55.98097	12.578	TBTIN	Organo-metals	12.19512195	1.6	7.62195122	Sediment
The Sound	Denmark	FRB 20	Tibberup	55.98097	12.578	ANT	PAH (parent)	656.097561	24	27.33739837	Sediment
Kattegat	Denmark	FRB1993	Kattegat Hundested	55.992	11.85417	TBTIN	Organo-metals	13.88888889	1.6	8.680555556	Sediment
Kattegat	Denmark	FRB1993	Kattegat Hundested	55.992	11.85417	ANT	PAH (parent)	22.22222222	24	0.925925926	Sediment
Kattegat	Denmark	FRB65	Roskilde Fjord - Frederiksborg	55.925	12.02333	CD	Metals	3.601314145	2.3	1.565788759	Sediment
Kattegat	Denmark	FRB65	Roskilde Fjord - Frederiksborg	55.925	12.02333	PB	Metals	110.2655524	120	0.918879603	Sediment
Kattegat	Denmark	FRB65	Roskilde Fjord - Frederiksborg	55.925	12.02333	TBTIN	Organo-metals	11.12347052	1.6	6.952169077	Sediment
Kattegat	Denmark	FRB65	Roskilde Fjord - Frederiksborg	55.925	12.02333	ANT	PAH (parent)	32.36929922	24	1.348720801	Sediment
The Sound	Denmark	FRB9070	The Sound Ven	55.92433	12.6375	CD	Metals	0.167920226	2.3	0.073008794	Sediment
The Sound	Denmark	FRB9070	The Sound Ven	55.92433	12.6375	PB	Metals	49.68646658	120	0.414053888	Sediment
The Sound	Denmark	FRB9070	The Sound Ven	55.92433	12.6375	TBTIN	Organo-metals	5.263157895	1.6	3.289473684	Sediment
The Sound	Denmark	FRB9070	The Sound Ven	55.92433	12.6375	ANT	PAH (parent)	34.21052632	24	1.425438596	Sediment
Kiel Bay	Denmark	FYN 512	Southern Little Belt	54.7935	10.3115	TBTIN	Organo-metals	3.125	1.6	1.953125	Sediment
Kiel Bay	Denmark	FYN 512	Southern Little Belt	54.7935	10.3115	ANT	PAH (parent)	32.8125	24	1.3671875	Sediment
Great Belt	Denmark	FYN 53	Great Belt	55.50833	10.86217	TBTIN	Organo-metals	1.718213058	1.6	1.073883162	Sediment
Great Belt	Denmark	FYN 53	Great Belt	55.50833	10.86217	ANT	PAH (parent)	46.39175258	24	1.932989691	Sediment
Great Belt	Denmark	FYN Nyb26	Nyborg Fjord	55.29717	10.7895	CD	Metals	1.022637342	2.3	0.444624931	Sediment
Great Belt	Denmark	FYN Nyb26	Nyborg Fjord	55.29717	10.7895	PB	Metals	23.53653011	120	0.196137751	Sediment
Great Belt	Denmark	FYN Nyb26	Nyborg Fjord	55.29717	10.7895	TBTIN	Organo-metals	1867.549669	1.6	1167.218543	Sediment
Great Belt	Denmark	FYN Nyb26	Nyborg Fjord	55.29717	10.7895	ANT	PAH (parent)	41105.96026	24	1712.748344	Sediment
Great Belt	Denmark	FYN Nyb27	Nyborg Fjord	55.2975	10.78817	CD	Metals	1.592310354	2.3	0.69230885	Sediment
Great Belt	Denmark	FYN Nyb27	Nyborg Fjord	55.2975	10.78817	PB	Metals	48.11631621	120	0.400969302	Sediment
Great Belt	Denmark	FYN Nyb27	Nyborg Fjord	55.2975	10.78817	TBTIN	Organo-metals	13.06740028	1.6	8.167125172	Sediment
Great Belt	Denmark	FYN Nyb27	Nyborg Fjord	55.2975	10.78817	ANT	PAH (parent)	41.88445667	24	1.745185695	Sediment
Great Belt	Denmark	FYN018361	Nakkeboelle Fjord	55.053	10.3775	CD	Metals	1.452452113	2.3	0.631500919	Sediment
Great Belt	Denmark	FYN018361	Nakkeboelle Fjord	55.053	10.3775	PB	Metals	17.17909965	120	0.143159164	Sediment
Great Belt	Denmark	FYN018361	Nakkeboelle Fjord	55.053	10.3775	TBTIN	Organo-metals	5.924170616	1.6	3.702606635	Sediment
Great Belt	Denmark	FYN018361	Nakkeboelle Fjord	55.053	10.3775	ANT	PAH (parent)	8.17535545	24	0.34063981	Sediment
Great Belt	Denmark	FYNAeroebassin	Begtrup Vig	54.9874	10.22868	CD	Metals	2.413653969	2.3	1.049414769	Sediment
Great Belt	Denmark	FYNAeroebassin	Begtrup Vig	54.9874	10.22868	PB	Metals	61.36531161	120	0.511377597	Sediment
Great Belt	Denmark	FYNAeroebassin	Begtrup Vig	54.9874	10.22868	TBTIN	Organo-metals	12.01923077	1.6	7.512019231	Sediment
Great Belt	Denmark	FYNAeroebassin	Begtrup Vig	54.9874	10.22868	ANT	PAH (parent)	12.25961538	24	0.510817308	Sediment
Great Belt	Denmark	FYNFaaborgFj	Faaborg Fjord	55.08868	10.23828	CD	Metals	1.677856673	2.3	0.729502901	Sediment
Great Belt	Denmark	FYNFaaborgFj	Faaborg Fjord	55.08868	10.23828	PB	Metals	39.50761678	120	0.32923014	Sediment
Great Belt	Denmark	FYNFaaborgFj	Faaborg Fjord	55.08868	10.23828	TBTIN	Organo-metals	51.36436597	1.6	32.10272873	Sediment
Great Belt	Denmark	FYNFaaborgFj	Faaborg Fjord	55.08868	10.23828	ANT	PAH (parent)	46.14767255	24	1.92281969	Sediment
Great Belt	Denmark	FYNGamFjord	Gamborg Fjord	55.46232	9.74028	CD	Metals	1.350510197	2.3	0.587178347	Sediment
Great Belt	Denmark	FYNGamFjord	Gamborg Fjord	55.46232	9.74028	PB	Metals	42.01275493	120	0.350106291	Sediment
Great Belt	Denmark	FYNGamFjord	Gamborg Fjord	55.46232	9.74028	TBTIN	Organo-metals	6.146179402	1.6	3.841362126	Sediment
Great Belt	Denmark	FYNGamFjord	Gamborg Fjord	55.46232	9.74028	ANT	PAH (parent)	10.3820598	24	0.432585825	Sediment
Great Belt	Denmark	FYNNFF	Kattegat Endelave	55.6915	10.3705	CD	Metals	0.535881312	2.3	0.232991875	Sediment
Great Belt	Denmark	FYNNFF	Kattegat Endelave	55.6915	10.3705	PB	Metals	59.06927862	120	0.492243988	Sediment
Great Belt	Denmark	FYNNFF	Kattegat Endelave	55.6915	10.3705	TBTIN	Organo-metals	3.036437247	1.6	1.897773279	Sediment
Great Belt	Denmark	FYNNFF	Kattegat Endelave	55.6915	10.3705	ANT	PAH (parent)	15.28340081	24	0.636808367	Sediment
Great Belt	Denmark	FYNRinggaard	Ringgård	55.01533	10.50533	CD	Metals	2.095210589	2.3	0.910961126	Sediment
Great Belt	Denmark	FYNRinggaard	Ringgård	55.01533	10.50533	PB	Metals	30.20282871	120	0.251690239	Sediment
Great Belt	Denmark	FYNRinggaard	Ringgård	55.01533	10.50533	TBTIN	Organo-metals	18.34862385	1.6	11.46788991	Sediment
Great Belt	Denmark	FYNRinggaard	Ringgård	55.01533	10.50533	ANT	PAH (parent)	10.24464832	24	0.426860347	Sediment
Great Belt	Denmark	FYNS2	Fyn Fjord, Roholm	55.47966	10.50917	CD	Metals	1.42160437	2.3	0.618088857	Sediment
Great Belt	Denmark	FYNS2	Fyn Fjord, Roholm	55.47966	10.50917	PB	Metals	36.83208741	120	0.306934062	Sediment
Great Belt	Denmark	FYNS2	Fyn Fjord, Roholm	55.47966	10.50917	TBTIN	Organo-metals	86.7768595	1.6	54.23553719	Sediment
