"AU_scale";"AU";"Area_km2";"Substance";"Matrix";"Threshold";"Status";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;0.92;0.184;"H";45;45;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;3.37;0.112333333;"H";45;45;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;100.602;0.732823427;"M";44;44;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;17.3502;0.86751;"H";46;48;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";185.9;87.48;0.470575578;"M";47;49;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;0.3;0.06;"H";45;45;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;2.35;0.078333333;"H";45;45;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;204.984;1.493181818;"M";44;44;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;14.742;0.7371;"H";46;48;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";185.9;154.44;0.830769231;"M";47;49;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;1.3;0.26;"H";45;45;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;3.6;0.12;"H";45;45;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HBCD";"Biota";167;0.261904762;0.001568292;"H";3;3;"M";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SBD6";"Biota";0.0085;0.492470623;57.9377204;"H";4;4;"M";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SCB6";"Biota";75;20.73902276;0.276520304;"L";4;4;"M";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SDX";"Biota";0.0065;0.001116442;0.171760376;"H";4;4;"M";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;65.07563806;3.253781903;"H";46;48;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";26;47.68661964;1.834100755;"M";47;49;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PFOS";"Biota";162.89;8.073484714;0.049564029;"H";4;4;"M";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;107.754403;0.784924264;"M";44;44;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;18.3133967;0.915669835;"H";46;48;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";185.9;163.1577698;0.877664173;"M";47;49;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;1.444453411;0.288890682;"H";45;45;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;1.917670609;0.063922354;"H";45;45;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;92.30499385;0.672384862;"M";44;44;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;13.11653501;0.65582675;"H";46;48;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";185.9;116.8778871;0.628713755;"M";47;49;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;0.387298335;0.077459667;"H";45;45;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;2.9563491;0.09854497;"H";45;45;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;71.944;0.524067599;"M";44;44;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;13.5424;0.67712;"H";46;48;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";185.9;148.12;0.796772458;"M";47;49;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;1;0.2;"H";45;45;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;4.5;0.15;"H";45;45;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;80.32597607;0.585125117;"M";44;44;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;7.695165277;0.384758264;"H";46;48;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";185.9;68.22984684;0.367024459;"M";47;49;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;0.5;0.1;"H";45;45;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;1.888915032;0.062963834;"H";45;45;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;121.9629138;0.888424489;"M";44;44;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;12.3916445;0.619582225;"H";46;48;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"Biota";185.9;127.0401071;0.683378736;"M";47;49;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Biota";5;0.458257569;0.091651514;"H";45;45;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Biota";30;3.714835124;0.123827837;"H";45;45;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"Biota";137.28;163.5212947;1.191151622;"M";44;44;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"Biota";20;11.26759341;0.563379671;"H";46;48;"H";"L";"H"
